ASIN,SKU,製品概要,ブランド,タイトル,タイトルリンク,URL,メイン画像,親ASIN,カテゴリー,親カテゴリー,親カテゴリーBSR,親カテゴリーBSR増加数,親カテゴリーBSR成長率,子カテゴリー,子カテゴリーBSR,月間販売数,月間販売数成長率,月間販売額(￥),子ASIN販売数,子ASIN販売額(￥),バリエーション数,価格(￥),prime価格(￥),Coupon,Q&A,評価数,月間評価値増加数,評価値,評価率,FBA(￥),粗利益,等級,出品日付,販売時間,配送方法,配送料金(￥),LQS,セラー数,BuyBoxセラー,BuyBoxタイプ,セラー所在地,セラー情報,セラーリンク,Best Sellerマーク,スポンサー,ブランド紹介,スポンサー ブランド,タイムセール,Amazon's Choice,New Releaseマーク,A+ページ,動画紹介,ACキーワード,重量,重量,体積,体積
B09B7C8XDS,サイズ: キング・180×200cm | 色: ブラウン,商品の寸法:2長さ x 1.8幅 m | 色:ブラウン | 材質:ポリエステル | サイズ:キング・180×200cm | パターン:無地,STWIENER,ボックスシーツ 吸水速乾 シーツ ベッドカバー マットレスカバー 抗菌・防臭 （キング・180×200cm ブラウン）厚さ5 cm～30 cmのマットレスに適しています,https://www.amazon.co.jp/s?k=STWIENER,https://www.amazon.co.jp/dp/B09B7C8XDS,https://m.media-amazon.com/images/I/51phBA+8zvL._AC_US600_.jpg,B0BF9LZ4YV,ホーム＆キッチン:寝具:寝具カバー・シーツ:ボックスシーツ,ホーム＆キッチン,41,11,0.21,ボックスシーツ,1,"17,085",,"39,261,328",50 ,"114,900 ",25,"2,298.00",,,,"11,240",181,4.1 ,1.06%,514.00,63%,,2021-08-30,"1,065 ",FBA,,9,1,shengweina,FBA,CN,"会社名：fengqiuhuang
電話番号：+8613758215149
オフィス住所：
nantongshichongchuanquqingnianzhonglu77-1
杭州市
浙江省
310016
CN
マネージャー：weinajiafang",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=A17VA8LSUYS26D,Y,,,,,,,Y,N,,0.6 キログラム,,36 x 28 x 3 cm,36.00 x 28.00 x 3.00 cm
B09B7DCHQD,サイズ: キング・180×200cm | 色: ホワイト,商品の寸法:2長さ x 1.8幅 m | 色:ホワイト | 材質:ポリエステル | サイズ:キング・180×200cm | パターン:無地,STWIENER,ボックスシーツ 吸水速乾 シーツ ベッドカバー マットレスカバー 抗菌・防臭 （キング・180×200cm ホワイト）厚さ5 cm～30 cmのマットレスに適しています,https://www.amazon.co.jp/s?k=STWIENER,https://www.amazon.co.jp/dp/B09B7DCHQD,https://m.media-amazon.com/images/I/516OyyVFUML._AC_US600_.jpg,B0BF9LZ4YV,ホーム＆キッチン:寝具:寝具カバー・シーツ:ボックスシーツ,ホーム＆キッチン,37,26,0.41,ボックスシーツ,1,"17,085",,"39,261,328",50 ,"114,900 ",25,"2,298.00",,,,"11,253",195,4.1 ,1.14%,485.00,64%,,2021-08-30,"1,065 ",FBA,,9,1,shengweina,FBA,CN,"会社名：fengqiuhuang
電話番号：+8613758215149
オフィス住所：
nantongshichongchuanquqingnianzhonglu77-1
杭州市
浙江省
310016
CN
マネージャー：weinajiafang",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=A17VA8LSUYS26D,Y,,,,,,,Y,N,,0.58 キログラム,,200 x 180 x 0 cm,200.00 x 180.00 x 0.00 cm
B09B7DM9DQ,サイズ: キング・180×200cm | 色: ブラック,商品の寸法:2長さ x 1.8幅 m | 色:ブラック | 材質:ポリエステル | サイズ:キング・180×200cm | パターン:無地,STWIENER,ボックスシーツ 吸水速乾 シーツ ベッドカバー マットレスカバー 抗菌・防臭 （キング・180×200cm ブラック）厚さ5 cm～30 cmのマットレスに適しています,https://www.amazon.co.jp/s?k=STWIENER,https://www.amazon.co.jp/dp/B09B7DM9DQ,https://m.media-amazon.com/images/I/517KEkvM4wL._AC_US600_.jpg,B0BF9LZ4YV,ホーム＆キッチン:寝具:寝具カバー・シーツ:ボックスシーツ,ホーム＆キッチン,41,3,0.07,ボックスシーツ,1,"17,085",,"39,261,328",,,25,"2,298.00",,,,"11,235",177,4.1 ,1.04%,485.00,64%,,2021-08-30,"1,065 ",FBA,,9,1,shengweina,FBA,CN,"会社名：fengqiuhuang
電話番号：+8613758215149
オフィス住所：
nantongshichongchuanquqingnianzhonglu77-1
杭州市
浙江省
310016
CN
マネージャー：weinajiafang",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=A17VA8LSUYS26D,Y,,,,,,,Y,N,,0.58 キログラム,,200 x 180 x 0 cm,200.00 x 180.00 x 0.00 cm
B09B7D1TFS,サイズ: キング・180×200cm | 色: グレー,商品の寸法:2長さ x 1.8幅 m | 色:グレー | 材質:ポリエステル | サイズ:キング・180×200cm | パターン:無地,STWIENER,ボックスシーツ 吸水速乾 シーツ ベッドカバー マットレスカバー 抗菌・防臭 （キング・180×200cm グレー）厚さ5 cm～30 cmのマットレスに適しています,https://www.amazon.co.jp/s?k=STWIENER,https://www.amazon.co.jp/dp/B09B7D1TFS,https://m.media-amazon.com/images/I/51biN9X7U-L._AC_US600_.jpg,B0BF9LZ4YV,ホーム＆キッチン:寝具:寝具カバー・シーツ:ボックスシーツ,ホーム＆キッチン,41,11,0.21,ボックスシーツ,1,"17,085",,"39,261,328",100 ,"229,800 ",25,"2,298.00",,,,"11,240",182,4.1 ,1.07%,465.00,65%,,2021-08-30,"1,065 ",FBA,,7,1,shengweina,FBA,CN,"会社名：fengqiuhuang
電話番号：+8613758215149
オフィス住所：
nantongshichongchuanquqingnianzhonglu77-1
杭州市
浙江省
310016
CN
マネージャー：weinajiafang",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=A17VA8LSUYS26D,Y,,,,,,,Y,N,,0.58 キログラム,,200 x 180 x 0 cm,200.00 x 180.00 x 0.00 cm
B07WDRLSFY,サイズ: セミダブル・120×200cm | 色: グレー,"色:グレー | 特徴:抗菌, 防臭 | 材質:ポリエステル | ブランド:STWIENER | スタイル:シンプル",STWIENER,ボックスシーツ 吸水速乾 シーツ ベッドカバー マットレスカバー 抗菌・防臭 （セミダブル・120×200cm グレー）厚さ5 cm～30 cmのマットレスに適しています,https://www.amazon.co.jp/s?k=STWIENER,https://www.amazon.co.jp/dp/B07WDRLSFY,https://m.media-amazon.com/images/I/51biN9X7U-L._AC_US600_.jpg,B0BF9LZ4YV,ホーム＆キッチン:寝具:寝具カバー・シーツ:ボックスシーツ,ホーム＆キッチン,35,18,0.34,ボックスシーツ,1,"16,823",2%,"35,294,656","1,000 ","2,098,000 ",25,"2,098.00",,,7,"11,252",194,4.1 ,1.15%,465.00,63%,,2019-08-13,"1,813 ",FBA,,9,1,shengweina,FBA,CN,"会社名：fengqiuhuang
電話番号：+8613758215149
オフィス住所：
nantongshichongchuanquqingnianzhonglu77-1
杭州市
浙江省
310016
CN
マネージャー：weinajiafang",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=A17VA8LSUYS26D,Y,,,,,Y,,Y,N,ボックスシーツ セミダブル,0.45 キログラム,,20 x 23 x 5 cm,20.00 x 23.00 x 5.00 cm
B07GF6YCKR,サイズ: セミダブル（120*197*3cm） | 色: ホワイト,商品の寸法:47長さ x 80幅 x 1.2厚み cm | レイヤー数:1 | 商品の重量:3.62 キログラム | トップスタイル:平滑顶部 | 中身の素材:记忆海绵 | 特徴:可拆卸护套 | サイズ:セミダブル（120*197*3cm） | カバーの素材:ポリエステル | ブランド:MyeFoam | 商品の硬さ:硬い,MyeFoam,MyeFoam マットレス 高反発 セミダブル 敷布団 硬さ180N 腰の悩みから解放 ベットマットレス 寝返りサポート 防ダニ 抗菌防臭加工マットレス 厚さ3cm カバー洗える 収納袋付き,https://www.amazon.co.jp/s?k=MyeFoam,https://www.amazon.co.jp/dp/B07GF6YCKR,https://m.media-amazon.com/images/I/61mAsLEGg-L._AC_US600_.jpg,B0F2BCDRM7,ホーム＆キッチン:家具:ベッドルーム家具:マットレス・パッド:ベッドマットレス,ホーム＆キッチン,144,24,0.14,折りたたみマットレス,1,"10,156",70%,"74,516,704",300 ,"2,274,000 ",16,"7,580.00",,,145,"9,512",178,4.1 ,1.75%,975.00,70%,,2018-08-16,"2,175 ",FBA,,9,2,MyeFoam,FBA,CN,"会社名：shenzhenshi hengyongli dianzishangwuyouxiangongsi
電話番号：+8615915415887
オフィス住所：
longhuaxinqu longhuajiedao yousong shequ donghuan
yilu hengfengxiaoqu erdong901
shenzhen
guangdong
518109
CN
マネージャー：zhang cai xia",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=A2DDYUKM0L0XYG,Y,,,,,Y,,Y,Y,敷布団,3.62 kg,3.62 kg,47 x 80 x 1.2 cm,47.00 x 80.00 x 1.20 cm
B09RJGRCR4,サイズ: 7.ダブル(140*197*5cm） | 色: ブラック,"商品の寸法:199.9長さ x 140幅 x 5厚み cm | 商品の重量:4.15 キログラム | 色:ブラック | トップスタイル:スムーストップ | 特徴:ダニ対策, 抗菌 | サイズ:7.ダブル(140*197*5cm） | ブランド:MyeFoam | 商品の硬さ:硬い",MyeFoam,MyeFoam マットレス 高反発 ダブル 厚さ5cm 敷布団 腰の悩みから解放 硬さ180N ベットマットレス 寝返りサポート 防ダニ 抗菌防臭加工マットレス カバー洗える 収納袋付き ブラック,https://www.amazon.co.jp/s?k=MyeFoam,https://www.amazon.co.jp/dp/B09RJGRCR4,https://m.media-amazon.com/images/I/71oBMNdyoeL._AC_US600_.jpg,B0F2BCDRM7,ホーム＆キッチン:家具:ベッドルーム家具:マットレス・パッド:ベッドマットレス,ホーム＆キッチン,144,25,0.15,折りたたみマットレス,1,"10,156",70%,"98,392,544",200 ,"1,996,000 ",16,"9,980.00",,,,"9,512",179,4.1 ,1.76%,"1,020.00",73%,,2022-01-31,911 ,FBA,,9,2,MyeFoam,FBA,CN,"会社名：shenzhenshi hengyongli dianzishangwuyouxiangongsi
電話番号：+8615915415887
オフィス住所：
longhuaxinqu longhuajiedao yousong shequ donghuan
yilu hengfengxiaoqu erdong901
shenzhen
guangdong
518109
CN
マネージャー：zhang cai xia",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=A2DDYUKM0L0XYG,Y,,,,,Y,,Y,Y,敷布団,4.15 kg,4.15 kg,199.9 x 140 x 5 cm,199.90 x 140.00 x 5.00 cm
B0D7VNL8Z1,サイズ: 12.ダブル(140*197*5cm） | 色: グレー,"商品の寸法:40長さ x 80幅 x 5厚み cm | 商品の重量:4.3 キログラム | 色:グレー | コイルタイプ:ポケットコイル | トップスタイル:スムーストップ | 特徴:ダニ対策, 抗菌 | サイズ:12.ダブル(140*197*5cm） | ブランド:MyeFoam | 構造タイプ:ポケットコイル | 商品の硬さ:硬い",MyeFoam,MyeFoam マットレス 高反発 ダブル 厚さ5cm 敷布団 腰の悩みから解放 硬さ180N ベットマットレス 寝返りサポート 防ダニ 抗菌防臭加工マットレス カバー洗える 収納袋付き グレー,https://www.amazon.co.jp/s?k=MyeFoam,https://www.amazon.co.jp/dp/B0D7VNL8Z1,https://m.media-amazon.com/images/I/714IU3OdzEL._AC_US600_.jpg,B0F2BCDRM7,ホーム＆キッチン:家具:ベッドルーム家具:マットレス・パッド:ベッドマットレス,ホーム＆キッチン,145,17,0.1,折りたたみマットレス,1,"10,156",70%,"60,732,880",,,16,"5,980.00",,,,"10,571",172,4.1 ,1.69%,975.00,73%,,2024-06-23,37 ,FBA,,7,1,MyeFoam,FBA,CN,"会社名：shenzhenshi hengyongli dianzishangwuyouxiangongsi
電話番号：+8615915415887
オフィス住所：
longhuaxinqu longhuajiedao yousong shequ donghuan
yilu hengfengxiaoqu erdong901
shenzhen
guangdong
518109
CN
マネージャー：zhang cai xia",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=A2DDYUKM0L0XYG,Y,,,,,Y,,Y,Y,敷布団,4.3 kg,4.30 kg,40 x 80 x 5 cm,40.00 x 80.00 x 5.00 cm
B077JN968F,サイズ: 1.シングル(97*197*3cm） | 色: ホワイト,"商品の寸法:40長さ x 80幅 x 1.2厚み cm | レイヤー数:1 | 商品の重量:2.87 キログラム | 色:ホワイト | トップスタイル:スムーストップ | 特徴:ダニ対策, 抗菌 | サイズ:1.シングル(97*197*3cm） | カバーの素材:ポリエステル | ブランド:MyeFoam | 商品の硬さ:ふつう",MyeFoam,MyeFoam マットレス 高反発 シングル 敷布団 硬さ180N 腰の悩みから解放 ベットマットレス 寝返りサポート 防ダニ 抗菌防臭加工マットレス 厚さ3cm カバー洗える 収納袋付き,https://www.amazon.co.jp/s?k=MyeFoam,https://www.amazon.co.jp/dp/B077JN968F,https://m.media-amazon.com/images/I/61mAsLEGg-L._AC_US600_.jpg,B0F2BCDRM7,ホーム＆キッチン:家具:ベッドルーム家具:マットレス・パッド:ベッドマットレス,ホーム＆キッチン,151,17,0.1,折りたたみマットレス,1,"10,156",70%,"59,983,876","4,000 ","23,920,000 ",16,"5,980.00",,,145,"9,506",172,4.1 ,1.69%,815.00,69%,,2017-11-18,"2,446 ",FBA,,10,3,MyeFoam,FBA,CN,"会社名：shenzhenshi hengyongli dianzishangwuyouxiangongsi
電話番号：+8615915415887
オフィス住所：
longhuaxinqu longhuajiedao yousong shequ donghuan
yilu hengfengxiaoqu erdong901
shenzhen
guangdong
518109
CN
マネージャー：zhang cai xia",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=A2DDYUKM0L0XYG,Y,,,,,Y,,Y,Y,敷布団,2.87 kg,2.87 kg,40 x 80 x 1.2 cm,40.00 x 80.00 x 1.20 cm
B09RJDYBZR,サイズ: 8.セミダブル(120*197*5cm) | 色: ホワイト,"商品の寸法:199.9長さ x 119.9幅 x 5厚み cm | レイヤー数:1 | 商品の重量:4.3 キログラム | 色:ホワイト | コイルタイプ:ポケットコイル | トップスタイル:スムーストップ | 特徴:ダニ対策, 抗菌 | サイズ:8.セミダブル(120*197*5cm) | ブランド:MyeFoam | 商品の硬さ:硬い",MyeFoam,MyeFoam マットレス 高反発 セミダブル 厚さ5cm 敷布団 腰の悩みから解放 硬さ180N ベットマットレス 寝返りサポート 防ダニ 抗菌防臭加工マットレス カバー洗える 収納袋付き ホワイト,https://www.amazon.co.jp/s?k=MyeFoam,https://www.amazon.co.jp/dp/B09RJDYBZR,https://m.media-amazon.com/images/I/61mAsLEGg-L._AC_US600_.jpg,B0F2BCDRM7,ホーム＆キッチン:家具:ベッドルーム家具:マットレス・パッド:ベッドマットレス,ホーム＆キッチン,144,25,0.15,折りたたみマットレス,1,"10,156",70%,"87,739,616",300 ,"2,694,000 ",16,"8,980.00",,,,"9,506",172,4.1 ,1.69%,975.00,72%,,2022-02-28,883 ,FBA,,9,1,MyeFoam,FBA,CN,"会社名：shenzhenshi hengyongli dianzishangwuyouxiangongsi
電話番号：+8615915415887
オフィス住所：
longhuaxinqu longhuajiedao yousong shequ donghuan
yilu hengfengxiaoqu erdong901
shenzhen
guangdong
518109
CN
マネージャー：zhang cai xia",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=A2DDYUKM0L0XYG,Y,,,,,Y,,Y,Y,敷布団,4.3 kg,4.30 kg,199.9 x 119.9 x 5 cm,199.90 x 119.90 x 5.00 cm
B0D7VPJ7PQ,サイズ: 11.セミダブル(120*197*5cm） | 色: グレー,"商品の寸法:35長さ x 80幅 x 5厚み cm | 商品の重量:4.2 キログラム | 色:グレー | コイルタイプ:ポケットコイル | トップスタイル:スムーストップ | 特徴:ダニ対策, 抗菌 | サイズ:11.セミダブル(120*197*5cm） | カバーの素材:ポリエステル | ブランド:MyeFoam | 商品の硬さ:やや硬い",MyeFoam,MyeFoam マットレス 高反発 セミダブル 厚さ5cm 敷布団 腰の悩みから解放 硬さ180N ベットマットレス 寝返りサポート 防ダニ 抗菌防臭加工マットレス カバー洗える 収納袋付き グレー,https://www.amazon.co.jp/s?k=MyeFoam,https://www.amazon.co.jp/dp/B0D7VPJ7PQ,https://m.media-amazon.com/images/I/714IU3OdzEL._AC_US600_.jpg,B0F2BCDRM7,ホーム＆キッチン:家具:ベッドルーム家具:マットレス・パッド:ベッドマットレス,ホーム＆キッチン,144,17,0.1,折りたたみマットレス,1,"10,156",70%,"100,341,280",,,16,"9,980.00",,,,"9,512",21,4.1 ,0.21%,975.00,72%,,2024-06-23,37 ,FBA,,10,1,MyeFoam,FBA,CN,"会社名：shenzhenshi hengyongli dianzishangwuyouxiangongsi
電話番号：+8615915415887
オフィス住所：
longhuaxinqu longhuajiedao yousong shequ donghuan
yilu hengfengxiaoqu erdong901
shenzhen
guangdong
518109
CN
マネージャー：zhang cai xia",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=A2DDYUKM0L0XYG,Y,,,,,Y,,Y,Y,敷布団,4.2 kg,4.20 kg,35 x 80 x 5 cm,35.00 x 80.00 x 5.00 cm
B07RRT38D6,サイズ: 2.シングル(97*197*5cm) | 色: ホワイト,商品の寸法:40長さ x 80幅 x 2厚み cm | レイヤー数:2 | 商品の重量:4.14 キログラム | 色:ホワイト | トップスタイル:スムーストップ | 中身の素材:高反発ウレタンフォーム | 特徴:高反発 | サイズ:2.シングル(97*197*5cm) | ブランド:MyeFoam | 商品の硬さ:硬い,MyeFoam,MyeFoam マットレス 高反発 シングル 厚さ5cm 敷布団 腰の悩みから解放 硬さ180N ベットマットレス 寝返りサポート 防ダニ 抗菌防臭加工マットレス カバー洗える 収納袋付き ホワイト,https://www.amazon.co.jp/s?k=MyeFoam,https://www.amazon.co.jp/dp/B07RRT38D6,https://m.media-amazon.com/images/I/61mAsLEGg-L._AC_US600_.jpg,B0F2BCDRM7,ホーム＆キッチン:家具:ベッドルーム家具:マットレス・パッド:ベッドマットレス,ホーム＆キッチン,140,34,0.2,折りたたみマットレス,1,"10,156",70%,"76,025,576","1,000 ","7,980,000 ",16,"7,980.00",,,10,"9,475",141,4.1 ,1.39%,975.00,71%,,2018-12-10,"2,059 ",FBA,,9,2,MyeFoam,FBA,CN,"会社名：shenzhenshi hengyongli dianzishangwuyouxiangongsi
電話番号：+8615915415887
オフィス住所：
longhuaxinqu longhuajiedao yousong shequ donghuan
yilu hengfengxiaoqu erdong901
shenzhen
guangdong
518109
CN
マネージャー：zhang cai xia",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=A2DDYUKM0L0XYG,Y,,,,,Y,,Y,Y,敷布団,4.14 kg,4.14 kg,40 x 80 x 2 cm,40.00 x 80.00 x 2.00 cm
B086ZGCLPW,サイズ: 3.シングル(97*197*5cm) | 色: ブラック,商品の寸法:40長さ x 80幅 x 2厚み cm | レイヤー数:1 | 商品の重量:4.28 キログラム | 色:ブラック | トップスタイル:盒装顶部 | サイズ:3.シングル(97*197*5cm) | ブランド:MyeFoam | 構造タイプ:ウレタンフォーム | 対象年齢:全年齢 | 商品の硬さ:ふつう,MyeFoam,MyeFoam マットレス 高反発 シングル 厚さ5cm 敷布団 腰の悩みから解放 硬さ180N ベットマットレス 寝返りサポート 防ダニ 抗菌防臭加工マットレス カバー洗える 収納袋付き ブラック,https://www.amazon.co.jp/s?k=MyeFoam,https://www.amazon.co.jp/dp/B086ZGCLPW,https://m.media-amazon.com/images/I/71oBMNdyoeL._AC_US600_.jpg,B0F2BCDRM7,ホーム＆キッチン:家具:ベッドルーム家具:マットレス・パッド:ベッドマットレス,ホーム＆キッチン,140,34,0.2,折りたたみマットレス,1,"10,156",70%,"78,713,168","1,000 ","7,980,000 ",16,"7,980.00",,,145,"9,506",172,4.1 ,1.69%,975.00,71%,,2020-04-09,"1,573 ",FBA,,9,2,MyeFoam,FBA,CN,"会社名：shenzhenshi hengyongli dianzishangwuyouxiangongsi
電話番号：+8615915415887
オフィス住所：
longhuaxinqu longhuajiedao yousong shequ donghuan
yilu hengfengxiaoqu erdong901
shenzhen
guangdong
518109
CN
マネージャー：zhang cai xia",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=A2DDYUKM0L0XYG,Y,,,,,Y,,Y,Y,敷布団,4.28 kg,4.28 kg,40 x 80 x 2 cm,40.00 x 80.00 x 2.00 cm
B0D4QQBSRR,サイズ: 10.シングル(97*197*5cm） | 色: グレー,"商品の寸法:30長さ x 80幅 x 5厚み cm | 商品の重量:3.8 キログラム | 色:グレー | トップスタイル:スムーストップ | 特徴:ダニ対策, 抗菌 | サイズ:10.シングル(97*197*5cm） | ブランド:MyeFoam | 構造タイプ:ポケットコイル | 商品の硬さ:硬い",MyeFoam,MyeFoam マットレス 高反発 シングル 厚さ5cm 敷布団 腰の悩みから解放 硬さ180N ベットマットレス 寝返りサポート 防ダニ 抗菌防臭加工マットレス カバー洗える 収納袋付き グレー,https://www.amazon.co.jp/s?k=MyeFoam,https://www.amazon.co.jp/dp/B0D4QQBSRR,https://m.media-amazon.com/images/I/714IU3OdzEL._AC_US600_.jpg,B0F2BCDRM7,ホーム＆キッチン:家具:ベッドルーム家具:マットレス・パッド:ベッドマットレス,ホーム＆キッチン,140,28,0.17,"折りたたみマットレス
寝具","1
8","10,156",70%,"78,955,488",500 ,"3,990,000 ",16,"7,980.00",,,,"9,511",176,4.1 ,1.73%,975.00,71%,,2024-05-20,71 ,FBA,,9,2,MyeFoam,FBA,CN,"会社名：shenzhenshi hengyongli dianzishangwuyouxiangongsi
電話番号：+8615915415887
オフィス住所：
longhuaxinqu longhuajiedao yousong shequ donghuan
yilu hengfengxiaoqu erdong901
shenzhen
guangdong
518109
CN
マネージャー：zhang cai xia",https://www.amazon.co.jp/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?seller=A2DDYUKM0L0XYG,Y,,,,,Y,,Y,Y,敷布団,3.8 kg,3.80 kg,30 x 80 x 5 cm,30.00 x 80.00 x 5.00 cm
